id,systemCode,name,chamber,type,activityName,activityDate
s1964,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-14 14:50:18+00:00
s1965,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-14 14:52:56+00:00
s1966,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-14 14:59:00+00:00
s1967,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 15:01:15+00:00
s1968,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 15:24:29+00:00
s1969,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 15:23:08+00:00
s197,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-01-31 20:28:34+00:00
s1970,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 16:00:09+00:00
s1971,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 15:50:10+00:00
s1972,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 15:49:22+00:00
s1973,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-09-05 21:20:28+00:00
s1973,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-07-26 17:03:15+00:00
s1973,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-14 16:04:05+00:00
s1974,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-14 16:05:43+00:00
s1975,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-14 16:13:23+00:00
s1976,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 17:07:08+00:00
s1977,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-14 17:08:28+00:00
s1978,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-14 17:09:45+00:00
s1979,ssju00,Judiciary Committee,Senate,Standing,Reported by,2024-05-16 19:59:10+00:00
s1979,ssju00,Judiciary Committee,Senate,Standing,Markup by,2024-05-09 14:00:00+00:00
s1979,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-14 16:50:37+00:00
s198,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-02-01 15:20:49+00:00
s1980,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-14 16:49:39+00:00
s1981,slin00,Intelligence (Select) Committee,Senate,Select,Referred to,2023-06-14 17:13:56+00:00
s1982,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-14 17:13:20+00:00
s1983,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-14 17:29:52+00:00
s1984,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-14 17:31:16+00:00
s1985,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-14 17:21:43+00:00
s1986,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-14 17:24:13+00:00
s1987,slia00,Indian Affairs Committee,Senate,Other,Markup by,2023-07-19 18:30:02+00:00
s1987,slia00,Indian Affairs Committee,Senate,Other,Hearings by,2023-07-12 21:45:34+00:00
s1987,slia00,Indian Affairs Committee,Senate,Other,Referred to,2023-06-14 17:29:32+00:00
s1988,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-14 17:35:11+00:00
s1989,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-14 17:59:46+00:00
s199,sseg00,Energy and Natural Resources Committee,Senate,Standing,Reported by,2023-07-11 20:25:41+00:00
s199,sseg00,Energy and Natural Resources Committee,Senate,Standing,Markup by,2023-05-17 17:19:37+00:00
s199,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-02-01 15:44:02+00:00
s1990,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 18:02:19+00:00
s1991,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 18:06:55+00:00
s1992,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 18:19:57+00:00
s1993,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-14 18:23:03+00:00
s1994,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-14 20:11:06+00:00
s1995,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 20:07:50+00:00
s1996,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-14 19:57:33+00:00
s1997,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-14 20:37:31+00:00
s1998,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-14 20:44:52+00:00
s1999,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-14 21:20:32+00:00
s20,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-01-23 23:22:15+00:00
s200,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-02-01 15:56:15+00:00
s2000,sssb00,Small Business and Entrepreneurship Committee,Senate,Standing,Referred to,2023-06-14 21:51:35+00:00
s2001,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-14 21:56:52+00:00
s2002,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-14 21:59:36+00:00
s2003,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Hearings by,2024-04-09 14:00:02+00:00
s2003,ssfr00,Foreign Relations Committee,Senate,Standing,Reported by,2024-01-30 21:42:45+00:00
s2003,ssfr00,Foreign Relations Committee,Senate,Standing,Markup by,2024-01-24 18:10:22+00:00
s2003,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-15 14:24:01+00:00
s2004,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 14:38:00+00:00
s2005,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-15 14:52:01+00:00
s2006,ssfr00,Foreign Relations Committee,Senate,Standing,Reported by,2023-07-25 20:43:10+00:00
s2006,ssfr00,Foreign Relations Committee,Senate,Standing,Markup by,2023-07-13 19:16:06+00:00
s2006,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-15 15:00:46+00:00
s2007,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-15 15:09:24+00:00
s2008,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-15 15:11:48+00:00
s2009,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-15 15:40:47+00:00
s201,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-02-01 16:11:05+00:00
s2010,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-15 15:40:10+00:00
s2011,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 15:50:59+00:00
s2012,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 16:08:57+00:00
s2013,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 16:13:58+00:00
s2014,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-15 16:24:52+00:00
s2015,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-15 16:54:15+00:00
s2016,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 16:48:04+00:00
s2017,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-15 16:39:41+00:00
s2019,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-15 16:38:06+00:00
s202,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-02-01 16:58:46+00:00
s2021,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-15 16:55:16+00:00
s2022,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 16:53:28+00:00
s2023,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-15 17:03:15+00:00
s2024,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-15 17:09:57+00:00
s2025,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-15 17:38:48+00:00
s2026,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-15 17:49:38+00:00
s2027,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-15 17:18:05+00:00
s2028,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-15 17:19:12+00:00
s2029,ssap00,Appropriations Committee,Senate,Standing,Referred to,2023-06-15 17:40:59+00:00
s203,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-02-01 17:26:21+00:00
s2030,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-15 18:26:56+00:00
s2031,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-15 18:29:41+00:00
s2032,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2024-05-09 20:28:59+00:00
s2032,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-07-26 16:59:34+00:00
s2032,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-15 18:32:30+00:00
s2033,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-15 18:22:25+00:00
s2034,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-15 18:42:13+00:00
s2035,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-15 18:40:29+00:00
s2036,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-15 18:49:27+00:00
s2037,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-15 18:56:37+00:00
s2038,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-15 19:04:48+00:00
s2039,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-15 19:07:38+00:00
s204,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-02-01 17:35:07+00:00
s2040,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-15 19:10:45+00:00
s2041,ssap00,Appropriations Committee,Senate,Standing,Referred to,2023-06-15 19:09:44+00:00
s2043,ssfr00,Foreign Relations Committee,Senate,Standing,Reported by,2023-08-22 17:07:17+00:00
s2043,ssfr00,Foreign Relations Committee,Senate,Standing,Markup by,2023-07-13 19:16:08+00:00
s2043,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-15 19:18:48+00:00
s2044,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-20 20:04:42+00:00
s2045,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-20 20:03:15+00:00
s2046,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 20:17:52+00:00
s2047,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 20:20:32+00:00
s2048,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-20 20:37:06+00:00
s2049,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 20:38:14+00:00
s205,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-02-01 17:31:10+00:00
s2050,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 20:35:00+00:00
s2051,ssju00,Judiciary Committee,Senate,Standing,Discharged from,2023-07-26 22:46:53+00:00
s2051,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-20 20:36:04+00:00
s2052,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-20 20:57:26+00:00
s2053,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-20 20:55:59+00:00
s2054,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 21:46:52+00:00
s2055,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-20 21:48:19+00:00
s2056,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-20 22:16:19+00:00
s2057,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-20 22:11:15+00:00
s2058,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-20 22:29:14+00:00
s2059,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Hearings by,2024-01-11 15:00:10+00:00
s2059,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-20 22:28:03+00:00
s206,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-05-04 17:12:25+00:00
s206,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-03-29 14:45:04+00:00
s206,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-02-01 19:25:57+00:00
s2060,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-20 22:40:24+00:00
s2061,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-20 22:44:44+00:00
s2062,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-21 15:03:43+00:00
s2063,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-21 15:02:30+00:00
s2064,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-21 14:59:54+00:00
s2065,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 14:57:46+00:00
s2066,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-21 14:51:24+00:00
s2067,ssva00,Veterans' Affairs Committee,Senate,Standing,Hearings by,2023-07-12 19:00:30+00:00
s2067,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-21 14:59:12+00:00
s2068,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-21 15:43:17+00:00
s2069,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-21 15:41:56+00:00
s207,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-02-01 19:27:17+00:00
s2070,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-21 15:48:29+00:00
s2071,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-21 15:53:11+00:00
s2072,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-21 16:09:11+00:00
s2073,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-08-22 18:02:19+00:00
s2073,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-07-26 16:59:36+00:00
s2073,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-21 16:09:25+00:00
s2074,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-21 16:26:53+00:00
s2075,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-21 17:16:48+00:00
s2076,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 17:11:00+00:00
s2077,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-21 17:08:37+00:00
s2078,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-21 18:54:02+00:00
s2079,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 19:02:41+00:00
s208,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-02-01 19:29:53+00:00
s2080,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 19:04:42+00:00
s2081,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 19:07:18+00:00
s2082,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-21 19:00:54+00:00
s2083,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-21 19:22:15+00:00
s2084,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-21 19:43:51+00:00
s2085,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-21 19:53:54+00:00
s2086,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-21 19:57:21+00:00
s2087,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Discharged from,2023-12-04 23:45:59+00:00
s2087,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-10-25 16:44:49+00:00
s2087,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-21 20:23:44+00:00
s2088,slia00,Indian Affairs Committee,Senate,Other,Markup by,2023-11-15 19:55:19+00:00
s2088,slia00,Indian Affairs Committee,Senate,Other,Hearings by,2023-07-19 18:30:00+00:00
s2088,slia00,Indian Affairs Committee,Senate,Other,Referred to,2023-06-21 20:28:57+00:00
s2089,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-21 20:33:00+00:00
s209,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-02-01 19:35:31+00:00
s2090,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-21 20:33:54+00:00
s2091,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-21 20:48:06+00:00
s2092,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-21 20:50:38+00:00
s2093,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-21 20:52:00+00:00
s2094,sssb00,Small Business and Entrepreneurship Committee,Senate,Standing,Referred to,2023-06-21 20:53:25+00:00
s2095,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-21 21:34:58+00:00
s2096,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-21 21:33:21+00:00
